timestamp,cpu_usage,ram_usage,disk_usage,network_in,network_out,disk_read,disk_write,temperature,process_count,anomaly
16:47:01,58.8,55.8,59.3,142,147,29,26,49.9,131,0
16:48:01,45.3,57.2,52.3,173,125,36,17,52.1,141,0
16:49:01,36.7,56.4,54.8,101,115,30,16,43.6,128,0
16:50:01,34.2,56.7,50.5,103,123,24,30,44.0,119,0
16:51:01,31.5,53.2,56.6,173,103,36,15,47.0,138,0
16:52:01,56.6,50.8,56.6,130,101,22,15,47.1,119,0
16:53:01,30.5,52.5,51.0,143,88,22,20,46.4,134,0
16:54:01,33.8,58.0,50.1,150,88,20,28,46.7,145,0
16:55:01,38.5,58.7,50.4,122,138,29,28,46.2,134,0
16:56:01,47.3,49.0,55.0,172,92,37,19,53.3,142,0
16:57:01,58.4,46.8,57.7,113,104,37,20,50.9,128,0
16:58:01,37.1,47.5,59.0,111,92,23,16,51.6,115,0
16:59:01,47.3,53.6,51.4,107,106,35,19,54.7,114,0
17:00:01,57.8,58.8,59.0,131,123,35,19,54.5,137,0
17:01:01,53.1,58.7,53.9,165,112,24,17,49.5,139,0
17:02:01,35.1,47.6,55.1,145,106,24,30,48.0,128,0
17:03:01,35.6,58.2,57.5,174,84,36,20,42.7,111,0
17:04:01,53.5,48.4,59.5,114,132,30,19,53.7,118,0
17:05:01,35.2,48.7,55.8,107,97,30,24,46.4,119,0
17:06:01,31.5,48.5,52.8,154,103,24,18,44.8,146,0
17:07:01,58.5,48.2,55.6,114,110,31,23,54.2,118,0
17:08:01,35.8,53.3,56.7,159,128,21,25,52.5,134,0
17:09:01,51.2,58.4,50.3,142,145,40,21,45.5,142,0
17:10:01,31.7,53.0,56.5,104,96,34,28,48.8,130,0
17:11:01,39.7,53.1,54.3,114,123,36,23,46.5,113,0
17:12:01,99.7,88.0,62.0,727,1276,885,589,90.9,375,1
17:13:01,48.2,56.5,57.2,112,140,24,29,48.3,110,0
17:14:01,58.9,59.3,50.6,176,131,24,17,45.9,139,0
17:15:01,42.0,55.5,58.5,174,102,32,22,44.5,149,0
17:16:01,87.1,90.6,59.2,773,1100,522,692,75.2,519,1
17:17:01,51.0,56.9,59.2,178,136,31,16,43.8,133,0
17:18:01,56.0,45.9,54.4,180,87,28,21,47.3,137,0
17:19:01,39.5,54.5,51.9,158,80,35,27,42.9,148,0
17:20:01,47.2,54.4,53.1,161,142,22,17,53.0,133,0
17:21:01,97.7,85.8,69.5,789,1054,668,617,76.5,470,1
17:22:01,35.5,51.1,50.6,155,87,35,26,54.2,112,0
17:23:01,47.9,47.4,54.1,134,134,32,15,49.3,139,0
17:24:01,85.2,93.3,67.4,1463,660,699,761,79.5,437,1
17:25:01,55.9,53.8,59.0,135,86,35,25,52.5,129,0
17:26:01,47.8,57.8,51.5,117,121,30,21,53.7,122,0
17:27:01,55.4,51.0,53.8,103,130,23,20,54.9,130,0
17:28:01,52.2,59.5,55.2,138,89,23,24,43.1,127,0
17:29:01,34.6,46.7,53.1,134,141,38,25,51.7,136,0
17:30:01,44.3,54.8,56.2,157,90,33,28,46.6,125,0
17:31:01,49.9,58.8,57.8,126,84,37,21,48.9,112,0
17:32:01,38.9,51.4,59.6,137,120,20,30,46.6,112,0
17:33:01,52.6,45.5,51.9,155,129,24,28,47.6,136,0
17:34:01,35.3,46.8,51.9,175,150,35,15,43.4,112,0
17:35:01,37.6,51.2,54.2,119,120,27,25,51.0,135,0
17:36:01,49.0,46.4,52.0,118,81,40,17,48.0,140,0
17:37:01,54.3,51.3,52.7,168,83,38,28,54.7,134,0
17:38:01,56.8,45.7,55.5,142,84,27,26,42.9,122,0
17:39:01,41.0,45.9,58.0,141,118,36,25,45.5,120,0
17:40:01,46.5,57.7,50.4,138,149,25,18,52.8,146,0
17:41:01,49.0,59.7,59.1,123,89,40,26,45.7,142,0
17:42:01,41.7,54.0,53.7,147,127,31,21,54.5,124,0
17:43:01,93.1,97.2,55.6,1311,929,435,358,86.5,518,1
17:44:01,97.7,86.6,64.0,845,812,405,770,83.3,416,1
17:45:01,87.8,86.7,69.5,785,997,827,706,89.3,555,1
17:46:01,48.9,58.5,57.8,180,84,28,29,52.2,119,0
17:47:01,49.1,49.7,58.0,166,129,20,26,42.1,135,0
17:48:01,30.6,47.9,57.7,176,144,33,30,44.2,127,0
17:49:01,47.4,45.3,59.7,169,148,25,27,42.2,112,0
17:50:01,54.6,54.9,52.6,111,98,27,30,52.8,117,0
17:51:01,31.4,55.8,56.2,150,99,22,26,46.5,123,0
17:52:01,48.1,52.5,50.7,175,80,28,26,52.7,125,0
17:53:01,49.8,57.6,60.0,113,132,20,17,42.2,145,0
17:54:01,35.8,52.6,58.8,102,91,36,21,54.5,132,0
17:55:01,58.6,56.2,54.4,111,102,37,27,52.4,125,0
17:56:01,46.8,59.1,53.6,111,112,20,29,51.2,117,0
17:57:01,95.2,92.4,67.9,1339,695,707,489,88.5,519,1
17:58:01,36.9,45.2,51.4,180,121,20,19,44.3,135,0
17:59:01,48.5,54.8,58.7,103,128,33,24,46.3,127,0
18:00:01,57.4,54.9,58.9,148,137,23,21,51.1,121,0
18:01:01,53.1,55.3,54.1,120,80,34,22,45.0,125,0
18:02:01,40.5,48.9,55.5,127,127,39,16,53.6,136,0
18:03:01,37.6,52.7,50.6,173,105,33,15,50.4,133,0
18:04:01,42.9,58.6,52.5,166,84,25,23,47.6,132,0
18:05:01,51.7,56.3,51.9,174,135,20,19,50.8,150,0
18:06:01,55.0,57.6,57.0,139,112,28,18,47.7,140,0
18:07:01,50.2,47.0,59.9,109,148,25,20,51.4,148,0
18:08:01,55.5,55.5,54.5,137,127,26,27,53.7,128,0
18:09:01,31.6,49.4,58.0,124,139,20,23,43.5,120,0
18:10:01,31.9,55.3,56.6,133,121,28,26,45.8,118,0
18:11:01,36.7,46.2,50.7,165,146,32,22,54.8,121,0
18:12:01,97.5,96.1,69.3,1112,942,576,732,93.0,600,1
18:13:01,60.0,45.3,50.3,173,83,22,18,53.2,127,0
18:14:01,37.2,49.1,50.1,112,81,37,29,53.5,125,0
18:15:01,31.2,51.3,56.0,153,127,33,27,46.8,126,0
18:16:01,47.5,49.4,51.3,136,96,26,29,50.5,121,0
18:17:01,46.7,48.4,56.1,159,99,37,23,43.6,149,0
18:18:01,50.5,45.0,59.5,164,133,21,25,43.5,128,0
18:19:01,58.5,46.4,52.3,159,150,22,21,53.6,124,0
18:20:01,30.6,57.5,52.0,134,114,30,15,45.6,138,0
18:21:01,35.6,47.1,54.6,166,124,38,29,45.4,134,0
18:22:01,46.2,47.1,50.6,140,86,36,20,54.2,130,0
18:23:01,54.0,58.6,54.6,132,100,28,16,44.7,110,0
18:24:01,32.5,55.9,51.6,127,111,40,18,42.8,150,0
18:25:01,57.0,53.2,52.1,114,147,40,29,42.8,142,0
18:26:01,89.7,92.3,67.4,1242,868,635,331,85.8,500,1
18:27:01,55.8,52.0,58.4,133,135,31,29,48.1,130,0
18:28:01,50.6,52.1,57.7,157,101,29,16,42.7,119,0
18:29:01,31.8,59.4,59.6,102,94,34,25,44.7,139,0
18:30:01,35.9,52.7,51.9,131,132,30,21,43.5,127,0
18:31:01,46.2,53.8,57.2,149,129,34,16,52.6,146,0
18:32:01,30.1,48.8,54.8,133,148,24,28,44.8,119,0
18:33:01,45.8,57.3,50.5,157,145,35,22,51.3,144,0
18:34:01,54.1,55.8,56.7,114,112,33,22,53.1,133,0
18:35:01,59.4,48.2,59.5,123,146,40,24,47.4,113,0
18:36:01,32.1,49.7,58.3,174,96,34,15,45.0,127,0
18:37:01,43.8,49.9,51.3,141,115,27,15,45.4,149,0
18:38:01,47.1,48.8,53.7,139,104,24,16,48.5,134,0
18:39:01,44.3,49.1,58.9,164,102,27,20,54.3,131,0
18:40:01,56.0,55.6,56.1,132,101,32,17,52.3,147,0
18:41:01,48.0,47.4,51.6,162,96,20,27,44.2,138,0
18:42:01,40.1,55.2,57.9,141,99,32,30,47.3,119,0
18:43:01,38.2,46.4,52.5,101,104,21,25,46.2,137,0
18:44:01,41.8,54.7,55.3,134,135,33,19,46.9,115,0
18:45:01,40.7,46.6,58.4,174,96,20,18,43.2,134,0
18:46:01,40.0,55.9,53.3,172,112,35,17,51.8,146,0
18:47:01,45.1,55.0,53.5,156,103,35,15,46.6,143,0
18:48:01,91.8,99.2,59.6,708,787,538,544,81.3,582,1
18:49:01,39.3,48.5,56.4,122,93,40,30,52.1,111,0
18:50:01,56.1,58.0,52.4,123,114,38,24,49.6,134,0
18:51:01,30.7,59.1,56.1,168,105,25,21,42.6,129,0
18:52:01,49.3,49.7,50.3,178,129,38,22,49.9,124,0
18:53:01,32.8,46.8,53.3,125,106,26,17,42.3,118,0
18:54:01,38.5,47.4,59.9,139,138,24,25,43.2,142,0
18:55:01,30.1,56.3,56.1,110,121,27,20,45.7,139,0
18:56:01,57.2,46.3,51.5,104,102,32,20,43.9,136,0
18:57:01,42.8,56.9,51.7,173,104,25,16,50.4,118,0
18:58:01,36.4,50.0,59.2,127,131,36,22,46.4,124,0
18:59:01,37.1,59.3,59.4,118,142,28,29,52.9,128,0
19:00:01,58.9,52.5,51.3,167,118,29,19,42.2,144,0
19:01:01,50.5,49.4,57.7,136,98,26,16,45.5,114,0
19:02:01,51.1,46.6,59.7,137,96,39,21,49.3,148,0
19:03:01,36.7,59.7,51.4,152,149,21,16,52.2,124,0
19:04:01,45.7,47.0,59.0,128,97,35,20,52.6,150,0
19:05:01,59.6,45.3,56.1,103,91,39,30,49.1,120,0
19:06:01,33.8,59.6,51.8,130,130,35,29,53.3,139,0
19:07:01,30.6,57.8,52.2,160,127,36,15,43.1,148,0
19:08:01,38.4,55.8,53.1,140,140,24,29,50.1,149,0
19:09:01,45.1,50.5,55.4,139,110,20,18,48.2,129,0
19:10:01,37.7,59.7,54.5,135,133,34,28,44.4,141,0
19:11:01,39.1,51.9,51.7,116,147,27,29,54.6,138,0
19:12:01,41.3,55.2,51.1,174,126,39,29,53.0,116,0
19:13:01,59.1,46.0,51.9,162,80,26,27,50.9,139,0
19:14:01,35.1,49.4,59.3,109,137,33,18,48.1,138,0
19:15:01,35.2,59.8,58.8,123,122,33,17,45.2,127,0
19:16:01,47.0,45.1,58.1,136,107,21,21,46.8,132,0
19:17:01,41.2,59.4,55.1,161,120,37,29,46.4,137,0
19:18:01,41.2,47.2,50.7,174,130,27,29,49.1,117,0
19:19:01,31.7,55.6,52.0,171,128,36,29,54.0,149,0
19:20:01,53.9,50.6,56.6,121,117,24,19,53.0,132,0
19:21:01,42.6,55.8,55.0,150,82,36,20,49.7,115,0
19:22:01,54.3,55.8,56.9,121,135,33,17,48.1,126,0
19:23:01,52.4,56.1,58.4,162,122,22,23,53.6,114,0
19:24:01,52.6,49.5,50.5,160,138,39,24,42.3,115,0
19:25:01,46.9,50.6,59.3,123,98,38,19,53.3,117,0
19:26:01,58.3,48.5,58.7,155,99,25,22,48.1,146,0
19:27:01,33.2,55.6,51.4,140,93,22,27,48.8,141,0
19:28:01,50.5,55.0,55.6,152,108,29,28,43.1,146,0
19:29:01,58.0,53.8,55.4,143,138,34,25,51.1,123,0
19:30:01,55.7,53.2,56.9,171,139,31,27,52.4,121,0
19:31:01,37.6,51.7,58.9,123,148,38,24,45.3,145,0
19:32:01,37.9,59.0,51.4,103,135,25,29,51.1,148,0
19:33:01,36.6,57.3,57.7,138,149,32,19,44.8,134,0
19:34:01,56.0,51.0,58.2,173,114,27,20,48.4,141,0
19:35:01,90.7,97.5,68.0,1441,793,566,571,86.8,544,1
19:36:01,57.4,54.4,51.5,171,130,32,19,47.1,113,0
19:37:01,87.1,90.3,67.2,1254,791,523,772,76.2,444,1
19:38:01,46.5,58.7,57.5,153,126,28,29,45.5,142,0
19:39:01,43.5,59.3,59.4,107,83,22,24,43.3,132,0
19:40:01,55.0,45.0,55.7,159,114,40,21,45.4,123,0
19:41:01,48.5,45.7,59.6,154,115,38,28,52.5,131,0
19:42:01,48.5,46.8,51.2,158,94,27,15,52.9,146,0
19:43:01,37.3,49.6,52.0,128,119,29,17,48.5,110,0
19:44:01,87.1,98.4,62.4,1183,985,790,720,80.8,419,1
19:45:01,51.5,48.8,50.5,150,119,40,16,42.9,134,0
19:46:01,50.7,55.3,53.0,107,89,31,16,45.6,145,0
19:47:01,31.2,58.1,53.1,110,117,33,29,52.5,110,0
19:48:01,43.4,49.3,50.4,111,101,25,27,43.8,143,0
19:49:01,39.1,51.7,59.9,138,106,34,16,44.8,147,0
19:50:01,52.6,47.5,50.4,130,150,40,25,52.1,145,0
19:51:01,37.2,58.7,58.5,145,80,22,28,46.3,138,0
19:52:01,59.6,45.4,59.0,134,103,27,23,48.9,132,0
19:53:01,43.9,51.5,50.7,150,138,33,21,43.4,119,0
19:54:01,42.7,46.4,54.9,171,142,32,15,53.4,142,0
19:55:01,55.2,47.7,53.6,180,81,30,23,44.7,110,0
19:56:01,50.1,46.3,54.4,134,109,40,20,50.1,148,0
19:57:01,43.0,52.7,59.1,180,139,30,24,47.1,149,0
19:58:01,49.0,52.4,51.7,164,105,23,27,43.9,136,0
19:59:01,47.4,53.3,54.7,155,131,27,15,52.3,129,0
20:00:01,56.5,56.6,54.0,106,108,39,22,43.8,144,0
20:01:01,53.2,49.3,59.7,146,91,22,15,43.9,125,0
20:02:01,34.1,45.9,57.2,110,84,24,20,51.2,140,0
20:03:01,54.0,51.6,52.2,161,105,37,23,47.5,127,0
20:04:01,40.3,46.0,51.4,119,94,38,19,49.1,131,0
20:05:01,37.6,55.6,53.2,176,133,28,20,44.1,119,0
20:06:01,56.2,51.2,56.3,101,136,33,17,49.7,127,0
20:07:01,57.9,58.6,50.3,126,111,23,16,54.8,133,0
20:08:01,56.3,57.5,50.6,139,98,37,30,48.5,116,0
20:09:01,43.5,51.3,58.9,155,124,37,28,53.4,131,0
20:10:01,92.8,97.2,61.4,827,1123,357,598,91.0,567,1
20:11:01,40.6,55.6,51.6,144,150,22,19,54.8,111,0
20:12:01,40.9,48.6,56.0,104,147,26,18,47.8,117,0
20:13:01,96.3,95.4,65.1,1315,716,704,775,86.8,373,1
20:14:01,40.4,56.4,50.2,116,131,27,29,44.3,141,0
20:15:01,52.6,60.0,58.8,123,139,22,27,50.7,139,0
20:16:01,30.4,57.7,51.8,138,104,38,24,51.9,120,0
20:17:01,48.8,45.6,58.7,125,94,30,17,50.0,126,0
20:18:01,43.2,49.3,50.9,115,143,23,27,45.6,130,0
20:19:01,53.3,49.1,56.6,170,136,34,18,42.6,130,0
20:20:01,46.3,58.4,53.7,117,96,25,23,45.6,138,0
20:21:01,51.9,56.7,52.4,118,101,34,17,49.8,126,0
20:22:01,58.8,48.0,50.5,149,84,35,22,47.8,141,0
20:23:01,90.6,98.7,54.2,736,712,430,351,83.8,534,1
20:24:01,56.8,58.4,51.8,151,98,35,29,48.3,139,0
20:25:01,59.9,58.2,50.4,167,101,21,24,46.4,115,0
20:26:01,31.4,59.5,59.4,174,143,31,30,45.7,112,0
20:27:01,89.9,97.0,54.4,1213,909,598,353,86.1,554,1
20:28:01,46.0,59.0,59.0,133,119,20,19,53.5,121,0
20:29:01,34.7,46.1,52.8,121,124,27,26,42.2,148,0
20:30:01,35.5,47.7,58.8,107,111,23,16,44.0,132,0
20:31:01,30.9,59.9,51.8,145,133,23,21,51.6,137,0
20:32:01,92.1,87.7,64.2,1342,1181,723,774,80.7,475,1
20:33:01,41.6,52.4,55.7,106,118,38,24,46.0,133,0
20:34:01,46.8,45.5,58.2,155,146,37,29,54.8,127,0
20:35:01,96.0,92.9,69.6,861,1059,402,512,87.2,507,1
20:36:01,48.5,49.2,58.8,179,150,31,15,50.1,114,0
20:37:01,32.4,47.7,58.3,172,140,39,29,43.5,133,0
20:38:01,36.1,46.1,58.5,122,110,24,17,50.7,124,0
20:39:01,43.6,59.5,50.2,119,107,40,21,43.1,111,0
20:40:01,53.9,55.1,54.5,130,119,22,22,52.8,135,0
20:41:01,39.5,54.3,55.2,156,136,39,24,43.7,132,0
20:42:01,37.8,49.0,57.7,125,92,34,19,48.7,130,0
20:43:01,59.2,48.1,57.3,130,143,26,20,46.2,147,0
20:44:01,33.9,46.5,51.0,135,93,20,22,45.8,127,0
20:45:01,30.4,54.7,56.4,150,143,36,29,44.0,141,0
20:46:01,33.7,48.8,50.8,136,123,24,22,47.3,147,0
20:47:01,36.4,55.2,51.0,180,90,20,19,47.6,115,0
20:48:01,53.7,45.3,55.5,106,144,34,21,44.4,128,0
20:49:01,40.4,48.8,56.7,103,94,26,24,46.6,122,0
20:50:01,37.2,54.5,53.2,169,125,38,16,46.8,111,0
20:51:01,56.8,52.6,51.8,111,100,39,18,53.3,140,0
20:52:01,38.8,55.0,54.2,139,122,32,20,49.4,110,0
20:53:01,33.8,50.0,50.5,154,147,27,19,50.7,131,0
20:54:01,41.0,49.8,57.4,153,81,36,23,52.4,136,0
20:55:01,53.6,45.5,58.9,132,108,36,30,52.2,135,0
20:56:01,34.6,59.7,58.3,166,106,40,19,42.4,130,0
20:57:01,43.1,46.9,53.1,164,125,34,23,46.1,121,0
20:58:01,96.0,89.4,53.5,1217,681,882,510,79.7,518,1
20:59:01,33.9,51.9,50.3,106,113,28,30,49.2,116,0
21:00:01,42.8,55.7,58.8,144,110,33,25,51.4,129,0
21:01:01,54.6,46.4,51.5,118,144,40,26,49.0,131,0
21:02:01,37.2,53.3,56.2,158,144,39,26,53.0,126,0
21:03:01,31.1,59.8,56.5,104,81,30,29,45.5,114,0
21:04:01,30.2,56.4,52.3,167,119,21,16,54.8,120,0
21:05:01,59.6,57.6,56.8,161,110,26,17,43.3,124,0
21:06:01,57.1,55.9,52.6,134,142,31,28,48.8,141,0
21:07:01,36.1,56.9,50.6,104,89,29,22,46.3,135,0
21:08:01,40.5,47.3,56.0,157,143,31,23,45.6,131,0
21:09:01,92.7,96.4,62.7,1156,1057,576,690,84.6,521,1
21:10:01,46.2,50.9,57.2,119,118,28,20,45.9,124,0
21:11:01,94.7,93.3,70.0,982,906,396,427,75.6,513,1
21:12:01,43.4,47.2,57.6,142,134,32,30,52.9,115,0
21:13:01,39.7,57.0,52.4,133,119,38,26,42.4,150,0
21:14:01,32.5,49.0,54.8,119,131,33,21,47.7,133,0
21:15:01,48.8,48.6,54.4,156,109,38,22,45.6,143,0
21:16:01,41.4,52.7,50.5,175,83,23,26,47.6,146,0
21:17:01,50.1,49.5,50.7,118,91,32,26,43.4,134,0
21:18:01,33.0,46.5,56.6,155,120,34,26,45.8,119,0
21:19:01,50.3,59.9,59.6,120,116,39,30,51.5,141,0
21:20:01,47.9,48.4,56.8,127,144,24,29,51.7,130,0
21:21:01,48.7,47.1,53.2,174,131,37,17,45.6,145,0
21:22:01,58.0,54.8,52.7,145,134,28,25,52.1,122,0
21:23:01,54.3,51.0,52.1,157,99,30,29,49.9,112,0
21:24:01,30.2,59.9,52.2,134,149,32,16,51.1,144,0
21:25:01,31.7,58.2,52.4,137,104,22,28,44.3,125,0
21:26:01,48.8,48.6,51.6,127,136,26,30,52.1,140,0
21:27:01,59.3,45.9,56.4,167,91,37,22,47.2,150,0
21:28:01,39.9,55.1,59.6,102,140,27,22,45.2,140,0
21:29:01,44.2,59.2,54.4,152,141,36,28,48.9,112,0
21:30:01,45.4,49.6,55.5,166,80,21,28,48.3,112,0
21:31:01,53.0,56.6,51.6,106,89,29,18,45.4,110,0
21:32:01,53.9,50.8,50.1,102,134,24,21,42.0,142,0
21:33:01,87.1,90.6,63.7,786,1146,648,653,87.7,518,1
21:34:01,35.0,56.6,54.9,111,142,38,27,46.1,134,0
21:35:01,43.1,49.9,58.2,124,100,22,30,51.2,147,0
21:36:01,47.8,53.5,51.6,167,116,29,21,43.0,147,0
21:37:01,87.6,92.1,59.6,1298,774,385,681,77.4,360,1
21:38:01,46.3,46.7,50.5,116,121,35,16,51.5,146,0
21:39:01,99.4,98.2,56.3,793,1144,470,471,78.6,567,1
21:40:01,59.6,55.7,50.5,112,131,36,18,52.6,123,0
21:41:01,91.5,92.0,69.1,1224,1353,739,677,81.1,468,1
21:42:01,57.3,50.9,54.3,152,149,27,15,49.8,127,0
21:43:01,52.1,54.8,58.8,139,91,39,16,45.5,147,0
21:44:01,57.1,58.9,54.8,130,105,24,29,53.3,146,0
21:45:01,50.1,51.7,53.4,102,88,28,15,53.3,128,0
21:46:01,47.6,45.3,54.4,103,132,40,25,47.4,111,0
21:47:01,36.8,52.4,56.6,128,126,22,15,44.7,131,0
21:48:01,49.6,50.5,57.3,126,88,38,25,51.5,139,0
21:49:01,55.5,47.0,56.2,180,110,23,19,51.6,118,0
21:50:01,55.3,59.1,50.8,166,144,25,22,46.9,133,0
21:51:01,51.5,47.9,59.5,173,102,20,26,46.3,136,0
21:52:01,46.7,56.2,52.6,165,127,29,22,49.9,122,0
21:53:01,30.2,54.0,52.3,137,100,39,25,45.2,112,0
21:54:01,38.5,45.8,58.9,128,141,39,25,53.4,148,0
21:55:01,37.3,55.9,52.8,109,149,32,24,45.9,123,0
21:56:01,54.0,53.8,56.7,109,133,32,27,52.3,113,0
21:57:01,42.3,56.6,58.3,125,93,30,26,48.0,113,0
21:58:01,39.6,57.7,55.7,180,81,23,16,53.8,120,0
21:59:01,48.2,51.2,50.1,109,90,24,18,52.2,121,0
22:00:01,46.5,47.9,50.1,137,113,20,15,51.4,127,0
22:01:01,33.4,54.9,58.4,143,124,33,25,52.8,120,0
22:02:01,40.6,59.9,59.1,110,103,23,23,47.8,139,0
22:03:01,55.6,51.8,58.9,126,107,34,22,48.4,141,0
22:04:01,47.8,58.0,53.3,156,130,30,26,52.7,128,0
22:05:01,37.0,59.5,57.0,163,143,23,21,45.2,142,0
22:06:01,31.3,46.1,55.4,125,147,40,27,49.3,140,0
22:07:01,42.1,56.9,50.3,147,142,28,30,48.0,146,0
22:08:01,43.4,57.0,53.0,136,145,23,20,44.8,127,0
22:09:01,36.8,46.9,54.7,147,150,33,30,54.8,132,0
22:10:01,38.7,54.4,54.7,135,127,24,19,49.7,136,0
22:11:01,39.6,46.7,55.3,168,115,29,30,47.1,140,0
22:12:01,33.0,49.4,51.8,106,86,20,30,53.6,127,0
22:13:01,97.4,96.0,68.6,791,1019,450,388,82.5,504,1
22:14:01,56.9,48.8,53.8,140,132,35,19,45.5,133,0
22:15:01,51.6,46.5,53.3,163,94,37,22,44.8,121,0
22:16:01,32.4,52.1,50.8,141,115,28,22,54.5,118,0
22:17:01,50.3,47.9,52.4,101,116,39,23,53.8,112,0
22:18:01,42.1,52.5,51.0,149,89,35,18,52.9,131,0
22:19:01,53.7,58.8,56.1,159,125,25,23,50.8,136,0
22:20:01,40.3,59.8,59.1,144,94,34,28,44.6,131,0
22:21:01,39.4,58.3,54.9,143,119,22,25,50.6,139,0
22:22:01,36.1,45.8,54.7,150,148,38,15,52.6,149,0
22:23:01,43.8,52.8,55.4,117,127,25,29,43.3,142,0
22:24:01,43.9,51.2,56.5,122,93,21,20,53.6,126,0
22:25:01,51.4,59.8,57.7,175,147,22,30,51.8,119,0
22:26:01,56.0,53.3,52.5,132,101,39,17,45.6,148,0
22:27:01,51.8,57.2,54.2,156,90,20,16,52.7,148,0
22:28:01,54.5,46.0,58.5,167,104,34,23,53.9,124,0
22:29:01,30.8,47.7,50.9,168,114,40,25,53.1,128,0
22:30:01,47.8,56.6,50.8,146,105,29,25,46.2,149,0
22:31:01,34.8,52.8,50.1,165,84,27,25,54.6,134,0
22:32:01,54.1,51.1,55.5,152,117,24,16,54.1,139,0
22:33:01,42.2,49.8,54.1,146,83,26,25,53.0,121,0
22:34:01,33.3,49.6,51.0,152,99,30,16,48.5,120,0
22:35:01,43.2,58.4,59.9,110,145,27,17,49.3,150,0
22:36:01,42.0,52.0,51.9,170,122,22,16,50.5,138,0
22:37:01,56.6,48.1,57.5,173,149,32,27,43.1,110,0
22:38:01,55.1,48.8,52.9,109,123,35,27,54.9,143,0
22:39:01,35.9,56.4,55.6,127,87,39,27,50.5,118,0
22:40:01,50.0,52.4,54.5,110,114,30,22,43.4,121,0
22:41:01,43.4,51.9,58.4,177,118,25,27,50.8,144,0
22:42:01,58.4,46.1,60.0,150,132,40,16,51.5,111,0
22:43:01,44.3,59.1,58.9,159,105,22,24,46.3,140,0
22:44:01,57.9,52.0,51.4,151,117,20,30,45.2,116,0
22:45:01,53.1,46.7,59.4,149,143,26,30,45.4,114,0
22:46:01,59.3,59.3,55.1,101,130,25,25,48.4,140,0
22:47:01,47.7,47.2,59.1,152,83,24,21,52.6,129,0
22:48:01,44.6,47.6,54.9,156,144,22,25,44.2,121,0
22:49:01,40.7,48.5,58.7,147,148,30,27,52.4,128,0
22:50:01,42.9,58.8,53.3,146,138,31,15,50.5,124,0
22:51:01,31.0,49.2,55.3,175,83,30,16,53.2,129,0
22:52:01,36.0,59.5,53.7,101,100,21,16,53.5,145,0
22:53:01,54.4,50.6,58.1,102,146,31,23,50.4,127,0
22:54:01,34.2,52.7,51.2,173,129,27,21,46.1,128,0
22:55:01,94.3,91.6,56.9,1044,1033,661,576,92.7,371,1
22:56:01,53.3,47.3,58.1,128,143,39,22,54.6,123,0
22:57:01,37.4,51.1,55.7,130,119,21,29,43.1,121,0
22:58:01,58.3,53.5,58.0,137,130,23,22,45.4,149,0
22:59:01,43.5,53.7,51.1,147,87,24,22,45.8,131,0
23:00:01,94.9,98.5,53.2,1410,886,828,628,87.7,380,1
23:01:01,52.5,58.5,58.8,166,130,38,23,50.0,148,0
23:02:01,94.1,85.6,54.5,1260,805,487,718,89.4,430,1
23:03:01,54.6,46.5,57.0,118,133,24,30,47.9,141,0
23:04:01,33.1,48.7,58.8,159,123,38,15,47.9,128,0
23:05:01,45.2,54.2,57.5,164,90,36,25,51.1,116,0
23:06:01,53.3,51.6,51.3,172,121,40,17,54.4,117,0
23:07:01,57.2,59.2,52.1,104,96,25,24,53.3,135,0
23:08:01,56.2,54.2,52.5,118,144,30,30,50.2,118,0
23:09:01,56.7,49.6,55.8,106,101,36,17,47.9,139,0
23:10:01,47.1,52.9,54.0,104,129,33,26,42.0,125,0
23:11:01,47.1,49.7,58.7,105,119,25,21,42.6,146,0
23:12:01,34.4,45.5,59.4,114,120,22,20,43.8,134,0
23:13:01,46.4,52.1,54.8,111,97,27,19,47.9,119,0
23:14:01,54.8,49.4,56.6,158,148,36,16,47.9,130,0
23:15:01,51.8,50.1,50.0,143,124,21,21,54.8,111,0
23:16:01,57.7,56.7,52.0,140,108,21,23,53.3,124,0
23:17:01,51.1,54.6,54.0,124,137,40,29,44.3,114,0
23:18:01,35.0,45.8,54.6,161,103,28,16,44.2,148,0
23:19:01,95.1,98.3,57.7,974,758,648,434,87.4,410,1
23:20:01,59.0,47.7,58.8,178,119,30,21,51.2,123,0
23:21:01,92.7,95.0,65.6,710,1221,706,746,87.1,462,1
23:22:01,44.8,55.3,50.6,114,144,24,28,54.1,144,0
23:23:01,39.3,49.5,54.9,132,141,34,16,47.9,130,0
23:24:01,40.1,54.0,59.3,155,117,26,17,43.9,139,0
23:25:01,52.9,53.8,50.2,100,105,32,28,48.8,117,0
23:26:01,48.0,50.1,56.5,162,125,40,30,47.4,139,0
23:27:01,88.6,90.1,65.8,1130,948,582,759,90.7,480,1
23:28:01,57.5,46.6,53.2,152,81,22,16,44.6,124,0
23:29:01,35.2,56.9,54.3,120,105,30,16,50.0,122,0
23:30:01,34.4,55.1,53.0,105,112,26,19,43.7,147,0
23:31:01,37.8,47.0,52.2,107,133,38,30,45.9,146,0
23:32:01,94.9,99.6,67.0,1067,994,858,791,80.6,368,1
23:33:01,31.1,56.2,53.3,109,146,38,24,53.0,123,0
23:34:01,30.1,54.8,51.0,125,98,31,15,49.0,127,0
23:35:01,39.6,46.1,59.9,119,126,33,22,48.4,142,0
